Ano;Cód Area;Área;Cód. IES;Nome da IES;Cod. Município;Nome do Município;UF do Curso;Inscritos;Participantes;Nota Bruta - FG;Nota Padronizada - FG;Nota Bruta - CE;Nota Padronizada - CE;Nota Bruta - Geral;Nota Padronizada - Geral;Conceito Enade (Contínuo);Conceito Enade (Faixa);Observação
2014;21;ARQUITETURA E URBANISMO;578;UNIVERSIDADE FEDERAL DA BAHIA;2927408;SALVADOR;BA;240;187;"60,9";"2,9";"47,5";"2,8";"50,9";"2,8";"2,833";3;
2014;21;ARQUITETURA E URBANISMO;579;UNIVERSIDADE FEDERAL DA PARAÍBA;2507507;JOAO PESSOA;PB;51;46;"60,8";"2,9";"45,9";"2,5";"49,6";"2,5";"2,61";3;
2014;21;ARQUITETURA E URBANISMO;580;UNIVERSIDADE FEDERAL DE PERNAMBUCO;2611606;RECIFE;PE;106;87;"61,2";3;"50,6";"3,4";"53,3";"3,2";"3,258";4;
2014;21;ARQUITETURA E URBANISMO;581;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;4314902;PORTO ALEGRE;RS;79;75;"64,4";"3,4";"55,3";"4,2";"57,6";"4,1";"4,007";5;
2014;21;ARQUITETURA E URBANISMO;582;UNIVERSIDADE FEDERAL DE SANTA MARIA;4316907;SANTA MARIA;RS;51;43;"57,8";"2,5";"48,7";3;51;"2,8";"2,882";3;
2014;21;ARQUITETURA E URBANISMO;583;UNIVERSIDADE FEDERAL DO CEARÁ;2304400;FORTALEZA;CE;76;71;70;"4,2";"54,4";4;"58,3";"4,2";"4,076";5;
2014;21;ARQUITETURA E URBANISMO;584;UNIVERSIDADE FEDERAL DE GOIÁS;5208707;GOIANIA;GO;11;11;"75,8";5;58;"4,7";"62,4";5;"4,761";5;
2014;21;ARQUITETURA E URBANISMO;585;UNIVERSIDADE FEDERAL DE SANTA CATARINA;4205407;FLORIANOPOLIS;SC;45;44;"61,5";3;"53,5";"3,9";"55,5";"3,7";"3,656";4;
2014;21;ARQUITETURA E URBANISMO;586;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;3304557;RIO DE JANEIRO;RJ;154;131;58;"2,5";"42,8";2;"46,6";2;"2,106";3;
2014;21;ARQUITETURA E URBANISMO;588;UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ;4106902;CURITIBA;PR;16;15;"68,3";4;57;"4,5";"59,8";"4,5";"4,368";5;
2014;21;ARQUITETURA E URBANISMO;621;CENTRO UNIVERSITÁRIO CESMAC;2704302;MACEIO;AL;95;85;56;"2,2";41;"1,6";"44,7";"1,6";"1,783";2;
2014;21;ARQUITETURA E URBANISMO;634;UNIVERSIDADE FEDERAL DE PELOTAS;4314407;PELOTAS;RS;86;77;"49,6";"1,3";"44,2";"2,2";"45,6";"1,8";"1,998";3;
2014;21;ARQUITETURA E URBANISMO;649;CENTRO UNIVERSITÁRIO DE UNIÃO DA VITÓRIA;4128203;UNIAO DA VITORIA;PR;38;30;"50,3";"1,4";"39,5";"1,4";"42,2";"1,1";"1,381";2;
2014;21;ARQUITETURA E URBANISMO;664;UNIVERSIDADE VILA VELHA;3205200;VILA VELHA;ES;55;49;"66,7";"3,7";"54,4";4;"57,5";4;"3,96";5;
2014;21;ARQUITETURA E URBANISMO;665;UNIVERSIDADE DE TAUBATÉ;3554102;TAUBATE;SP;66;60;"56,5";"2,3";"37,7";1;"42,4";"1,1";"1,361";2;
2014;21;ARQUITETURA E URBANISMO;669;UNIVERSIDADE NILTON LINS;1302603;MANAUS;AM;15;15;"51,1";"1,5";"42,1";"1,8";"44,3";"1,5";"1,76";2;
2014;21;ARQUITETURA E URBANISMO;670;UNIVERSIDADE SÃO FRANCISCO;3523404;ITATIBA;SP;57;47;"56,2";"2,3";"44,6";"2,3";"47,5";"2,1";"2,281";3;
2014;21;ARQUITETURA E URBANISMO;671;UNIVERSIDADE ANHANGUERA - UNIDERP;5002704;CAMPO GRANDE;MS;188;168;"57,2";"2,4";"39,8";"1,4";"44,1";"1,5";"1,665";2;
2014;21;ARQUITETURA E URBANISMO;673;CENTRO UNIVERSITÁRIO DA GRANDE DOURADOS;5003702;DOURADOS;MS;21;21;"49,8";"1,4";"45,1";"2,4";"46,3";"1,9";"2,117";3;
2014;21;ARQUITETURA E URBANISMO;694;UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL;5002704;CAMPO GRANDE;MS;43;39;"63,1";"3,2";"46,4";"2,6";"50,6";"2,7";"2,762";3;
2014;21;ARQUITETURA E URBANISMO;707;CENTRO UNIVERSITÁRIO CENTRAL PAULISTA;3548906;SAO CARLOS;SP;30;27;"54,1";2;"36,4";"0,8";"40,8";"0,8";"1,101";2;
2014;21;ARQUITETURA E URBANISMO;718;UNIVERSIDADE POTIGUAR;2408003;MOSSORO;RN;47;47;"55,4";"2,2";"39,4";"1,4";"43,4";"1,3";"1,553";2;
2014;21;ARQUITETURA E URBANISMO;718;UNIVERSIDADE POTIGUAR;2408102;NATAL;RN;73;65;"56,2";"2,3";40;"1,5";44;"1,5";"1,657";2;
2014;21;ARQUITETURA E URBANISMO;719;UNIVERSIDADE DO ESTADO DE MATO GROSSO;5101704;BARRA DO BUGRES;MT;74;68;"59,9";"2,8";"43,3";"2,1";"47,5";"2,1";"2,238";3;
2014;21;ARQUITETURA E URBANISMO;738;FACULDADES INTEGRADAS TERESA D´ÁVILA;3527207;LORENA;SP;21;21;"55,5";"2,2";"40,8";"1,6";"44,5";"1,5";"1,749";2;
2014;21;ARQUITETURA E URBANISMO;780;UNIVERSIDADE DE CUIABÁ;5103403;CUIABA;MT;122;97;"58,1";"2,5";40;"1,5";"44,6";"1,6";"1,731";2;
2014;21;ARQUITETURA E URBANISMO;789;UNIVERSIDADE FEDERAL DE RORAIMA;1400100;BOA VISTA;RR;49;45;"59,4";"2,7";"42,7";"1,9";"46,9";2;"2,132";3;
2014;21;ARQUITETURA E URBANISMO;798;FACULDADES INTEGRADAS DE ARACRUZ;3200607;ARACRUZ;ES;25;25;64;"3,3";42;"1,8";"47,5";"2,1";"2,199";3;
2014;21;ARQUITETURA E URBANISMO;823;UNIVERSIDADE DO CEUMA - UNICEUMA;2111300;SAO LUIS;MA;97;90;"56,1";"2,2";"37,9";"1,1";"42,5";"1,2";"1,379";2;
2014;21;ARQUITETURA E URBANISMO;830;UNIVERSIDADE FEDERAL DO AMAPÁ;1600600;SANTANA;AP;66;49;"64,2";"3,4";"44,1";"2,2";"49,1";"2,4";"2,491";3;
2014;21;ARQUITETURA E URBANISMO;861;CENTRO DE ENSINO SUPERIOR DO AMAPÁ;1600303;MACAPA;AP;75;68;"51,8";"1,7";"37,1";"0,9";"40,8";"0,8";"1,12";2;
2014;21;ARQUITETURA E URBANISMO;878;CENTRO UNIVERSITÁRIO DO LESTE DE MINAS GERAIS;3119401;CORONEL FABRICIANO;MG;38;38;"60,8";"2,9";"45,4";"2,4";"49,3";"2,5";"2,546";3;
2014;21;ARQUITETURA E URBANISMO;952;UNIVERSIDADE SANTA CECÍLIA;3548500;SANTOS;SP;48;44;"56,5";"2,3";"39,3";"1,3";"43,6";"1,4";"1,572";2;
2014;21;ARQUITETURA E URBANISMO;1041;CENTRO UNIVERSITÁRIO UNIVATES;4311403;LAJEADO;RS;26;26;"55,5";"2,2";"44,9";"2,3";"47,5";"2,1";"2,289";3;
2014;21;ARQUITETURA E URBANISMO;1042;UNIVERSIDADE POSITIVO;4106902;CURITIBA;PR;76;70;"56,4";"2,3";"46,3";"2,6";"48,8";"2,4";"2,51";3;
2014;21;ARQUITETURA E URBANISMO;1087;FACULDADES INTEGRADAS APARÍCIO CARVALHO;1100205;PORTO VELHO;RO;27;25;"50,3";"1,4";"31,9";0;"36,5";0;"0,361";1;
2014;21;ARQUITETURA E URBANISMO;1107;Centro Universitário Estácio do Ceará;2304400;FORTALEZA;CE;7;7;"56,7";"2,3";"45,2";"2,4";"48,1";"2,2";"2,379";3;
2014;21;ARQUITETURA E URBANISMO;1113;CENTRO UNIVERSITÁRIO EURO-AMERICANO;5300108;BRASILIA;DF;43;40;"55,6";"2,2";"43,4";"2,1";"46,5";"1,9";"2,1";3;
2014;21;ARQUITETURA E URBANISMO;1120;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FLUMINENSE";3301009;CAMPOS DO GOYTACAZES;RJ;52;48;"60,1";"2,8";42;"1,8";"46,5";"1,9";"2,068";3;
2014;21;ARQUITETURA E URBANISMO;1128;UNIVERSIDADE DE ITAÚNA;3133808;ITAUNA;MG;99;86;"50,8";"1,5";"39,5";"1,4";"42,3";"1,1";"1,4";2;
2014;21;ARQUITETURA E URBANISMO;1129;CENTRO UNIVERSITÁRIO DO NORTE PAULISTA;3549805;SAO JOSE DO RIO PRETO;SP;16;15;"53,1";"1,8";"34,7";"0,5";"39,3";"0,5";"0,838";1;
2014;21;ARQUITETURA E URBANISMO;1149;CENTRO UNIVERSITÁRIO NOSSA SENHORA DO PATROCÍNIO;3545209;SALTO;SP;64;50;"56,5";"2,3";"43,6";"2,1";"46,9";2;"2,16";3;
2014;21;ARQUITETURA E URBANISMO;1185;CENTRO UNIVERSITÁRIO JORGE AMADO;2927408;SALVADOR;BA;54;50;59;"2,7";"44,5";"2,3";"48,1";"2,2";"2,363";3;
2014;21;ARQUITETURA E URBANISMO;1187;CENTRO UNIVERSITÁRIO MÓDULO;3510500;CARAGUATATUBA;SP;44;33;"50,4";"1,5";"36,2";"0,8";"39,7";"0,6";"0,943";1;
2014;21;ARQUITETURA E URBANISMO;1196;CENTRO UNIVERSITÁRIO DE MARINGÁ - UNICESUMAR;4115200;MARINGA;PR;89;88;"57,3";"2,4";"38,3";"1,2";"43,1";"1,3";"1,471";2;
2014;21;ARQUITETURA E URBANISMO;1244;FACULDADE BRASILEIRA;3205309;VITORIA;ES;88;83;"67,3";"3,8";"49,3";"3,1";"53,8";"3,3";"3,301";4;
2014;21;ARQUITETURA E URBANISMO;1270;CENTRO UNIVERSITÁRIO UNISEB;3543402;RIBEIRAO PRETO;SP;13;12;"52,2";"1,7";"43,5";"2,1";"45,7";"1,8";"1,988";3;
2014;21;ARQUITETURA E URBANISMO;1334;FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS - FACISA;2504009;CAMPINA GRANDE;PB;84;75;"48,5";"1,2";"39,3";"1,3";"41,6";1;"1,297";2;
2014;21;ARQUITETURA E URBANISMO;1336;FACULDADE ASSIS GURGACZ;4104808;CASCAVEL;PR;84;81;"55,4";"2,2";"45,2";"2,4";"47,8";"2,2";"2,336";3;
2014;21;ARQUITETURA E URBANISMO;1337;FACULDADE MATER DEI;4118501;PATO BRANCO;PR;50;50;"61,3";3;"46,1";"2,5";"49,9";"2,6";"2,655";3;
2014;21;ARQUITETURA E URBANISMO;1351;CENTRO UNIVERSITÁRIO TUPY;4209102;JOINVILLE;SC;79;72;"58,9";"2,6";45;"2,4";"48,5";"2,3";"2,426";3;
2014;21;ARQUITETURA E URBANISMO;1379;FACULDADES INTEGRADAS SÃO PEDRO;3205309;VITORIA;ES;10;10;"68,1";"3,9";49;"3,1";"53,7";"3,3";"3,279";4;
2014;21;ARQUITETURA E URBANISMO;1396;Centro Universitário Dinâmica das Cataratas;4108304;FOZ DO IGUACU;PR;95;82;"51,6";"1,6";"36,3";"0,8";"40,2";"0,7";"1,006";2;
2014;21;ARQUITETURA E URBANISMO;1422;CENTRO UNIVERSITÁRIO DO NORTE;1302603;MANAUS;AM;205;119;"51,9";"1,7";"36,9";"0,9";"40,7";"0,8";"1,097";2;
2014;21;ARQUITETURA E URBANISMO;1428;INSTITUTO DE ENSINO SUPERIOR PLANALTO;5300108;BRASILIA;DF;25;25;"53,4";"1,9";"38,1";"1,1";42;"1,1";"1,311";2;
2014;21;ARQUITETURA E URBANISMO;1437;ESCOLA SUPERIOR DE TECNOLOGIA E EDUCAÇÃO DE RIO CLARO;3543907;RIO CLARO;SP;22;21;"59,5";"2,7";45;"2,4";"48,7";"2,3";"2,448";3;
2014;21;ARQUITETURA E URBANISMO;1444;FACULDADES INTEGRADAS EINSTEIN DE LIMEIRA;3526902;LIMEIRA;SP;27;27;"56,4";"2,3";"42,1";"1,8";"45,7";"1,8";"1,944";2;
2014;21;ARQUITETURA E URBANISMO;1446;CENTRO UNIVERSITÁRIO PLANALTO DO DISTRITO FEDERAL - UNIPLAN;5300108;BRASILIA;DF;16;14;"49,7";"1,4";"43,4";"2,1";45;"1,6";"1,896";2;
2014;21;ARQUITETURA E URBANISMO;1472;CENTRO UNIVERSITÁRIO LEONARDO DA VINCI;4207502;INDAIAL;SC;48;45;55;"2,1";"41,3";"1,7";"44,7";"1,6";"1,794";2;
2014;21;ARQUITETURA E URBANISMO;1513;INSTITUTO DE CIÊNCIAS JURÍDICAS E SOCIAIS PROFESSOR CAMILLO FILHO;2211001;TERESINA;PI;113;77;"52,6";"1,8";"39,5";"1,4";"42,7";"1,2";"1,46";2;
2014;21;ARQUITETURA E URBANISMO;1542;CENTRO UNIVERSITÁRIO GERALDO DI BIASE;3306305;VOLTA REDONDA;RJ;47;39;"61,6";3;"39,9";"1,4";"45,3";"1,7";"1,83";2;
2014;21;ARQUITETURA E URBANISMO;1557;UNIVERSIDADE FUMEC;3106200;BELO HORIZONTE;MG;131;116;"56,7";"2,3";"42,5";"1,9";"46,1";"1,8";"2,013";3;
2014;21;ARQUITETURA E URBANISMO;1686;FACULDADE BARDDAL DE ARTES APLICADAS;4205407;FLORIANOPOLIS;SC;32;27;"56,5";"2,3";"42,9";2;"46,3";"1,9";"2,064";3;
2014;21;ARQUITETURA E URBANISMO;1728;FACULDADE INTERAMERICANA DE PORTO VELHO;1100205;PORTO VELHO;RO;77;66;"49,1";"1,3";"40,6";"1,6";"42,8";"1,2";"1,5";2;
2014;21;ARQUITETURA E URBANISMO;1772;FACULDADE NORDESTE;2304400;FORTALEZA;CE;37;32;"61,3";3;"40,1";"1,5";"45,4";"1,7";"1,85";2;
2014;21;ARQUITETURA E URBANISMO;1775;CENTRO UNIVERSITÁRIO DO VALE DO IPOJUCA;2604106;CARUARU;PE;76;68;"61,3";3;"45,5";"2,4";"49,4";"2,5";"2,575";3;
2014;21;ARQUITETURA E URBANISMO;1828;ESCOLA DA CIDADE - FACULDADE DE ARQUITETURA E URBANISMO;3550308;SAO PAULO;SP;28;24;"61,2";3;"48,6";3;"51,8";"2,9";"2,992";4;
2014;21;ARQUITETURA E URBANISMO;1919;FACULDADE DE CIÊNCIAS EXATAS E TECNOLÓGICAS SANTO AGOSTINHO - FACET;3143302;MONTES CLAROS;MG;102;89;"55,3";"2,1";43;2;"46,1";"1,9";"2,034";3;
2014;21;ARQUITETURA E URBANISMO;1961;INSTITUTO TECNOLÓGICO E DAS CIÊNCIAS SOCIAIS APLICADAS E DA SAÚDE DO CENTRO EDUC. N. SRª AUXILIADORA;3301009;CAMPOS DO GOYTACAZES;RJ;36;30;"56,2";"2,3";"39,1";"1,3";"43,4";"1,3";"1,543";2;
2014;21;ARQUITETURA E URBANISMO;2005;FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS DE SINOP;5107909;SINOP;MT;48;45;"60,8";"2,9";"43,5";"2,1";"47,8";"2,2";"2,292";3;
2014;21;ARQUITETURA E URBANISMO;2037;FACULDADE UNIME DE CIÊNCIAS EXATAS E TECNOLÓGICAS;2919207;LAURO DE FREITAS;BA;108;93;56;"2,2";"45,4";"2,4";"48,1";"2,2";"2,385";3;
2014;21;ARQUITETURA E URBANISMO;2132;FACULDADE BARÃO DO RIO BRANCO;1200401;RIO BRANCO;AC;84;67;"52,9";"1,8";34;"0,4";"38,7";"0,4";"0,74";1;
2014;21;ARQUITETURA E URBANISMO;2147;FACULDADE METROPOLITANA DE MANAUS;1302603;MANAUS;AM;102;86;"46,4";"0,9";35;"0,6";"37,9";"0,3";"0,649";1;
2014;21;ARQUITETURA E URBANISMO;2343;FACULDADE DA AMAZÔNIA OCIDENTAL;1200401;RIO BRANCO;AC;21;20;"52,2";"1,7";"41,2";"1,7";"43,9";"1,4";"1,677";2;
2014;21;ARQUITETURA E URBANISMO;2383;FACULDADE MERIDIONAL;4314100;PASSO FUNDO;RS;62;59;"52,4";"1,7";"37,6";1;"41,3";"0,9";"1,209";2;
2014;21;ARQUITETURA E URBANISMO;2556;FIAM-FAAM - CENTRO UNIVERSITÁRIO;3550308;SAO PAULO;SP;95;91;65;"3,5";"48,5";3;"52,6";"3,1";"3,106";4;
2014;21;ARQUITETURA E URBANISMO;2564;UNIVERSIDADE FEDERAL DE CAMPINA GRANDE;2504009;CAMPINA GRANDE;PB;7;7;"74,8";"4,9";"56,2";"4,4";"60,9";"4,7";"4,485";5;
2014;21;ARQUITETURA E URBANISMO;2571;FACULDADE REDENTOR;3302205;ITAPERUNA;RJ;37;35;"57,5";"2,4";"42,1";"1,8";"45,9";"1,8";"1,986";3;
2014;21;ARQUITETURA E URBANISMO;2791;FACULDADE DE CIÊNCIAS AGRÁRIAS E EXATAS DE PRIMAVERA DO LESTE;5107040;PRIMAVERA DO LESTE;MT;54;46;"53,1";"1,8";"39,9";"1,4";"43,2";"1,3";"1,541";2;
2014;21;ARQUITETURA E URBANISMO;2835;CENTRO UNIVERSITÁRIO MAURÍCIO DE NASSAU;2611606;RECIFE;PE;92;60;"50,7";"1,5";40;"1,5";"42,7";"1,2";"1,464";2;
2014;21;ARQUITETURA E URBANISMO;2903;FACULDADE CONCÓRDIA;4204301;CONCORDIA;SC;31;30;"49,3";"1,3";"37,5";1;"40,5";"0,8";"1,084";2;
2014;21;ARQUITETURA E URBANISMO;3151;UNIVERSIDADE COMUNITÁRIA DA REGIÃO DE CHAPECÓ;4204202;CHAPECO;SC;86;82;"57,2";"2,4";"41,3";"1,7";"45,3";"1,7";"1,873";2;
2014;21;ARQUITETURA E URBANISMO;3631;FACULDADE DAMAS DA INSTRUÇÃO CRISTÃ;2611606;RECIFE;PE;25;24;"53,8";"1,9";"40,7";"1,6";44;"1,4";"1,668";2;
2014;21;ARQUITETURA E URBANISMO;3753;FACULDADES INTEGRADAS DOM PEDRO II;3549805;SAO JOSE DO RIO PRETO;SP;25;25;"56,5";"2,3";"43,4";"2,1";"46,7";2;"2,135";3;
2014;21;ARQUITETURA E URBANISMO;3849;FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS;1721000;PALMAS;TO;91;81;"54,6";2;"43,8";"2,1";"46,5";"1,9";"2,113";3;
2014;21;ARQUITETURA E URBANISMO;3983;CENTRO UNIVERSITÁRIO DE FORMIGA;3126109;FORMIGA;MG;26;26;"49,2";"1,3";"39,3";"1,3";"41,8";1;"1,325";2;
2014;21;ARQUITETURA E URBANISMO;3985;CENTRO UNIVERSITÁRIO SENAC;3550308;SAO PAULO;SP;23;23;"63,6";"3,3";"46,7";"2,7";51;"2,8";"2,824";3;
2014;21;ARQUITETURA E URBANISMO;4010;CENTRO UNIVERSITÁRIO METODISTA;4314902;PORTO ALEGRE;RS;33;33;"55,7";"2,2";"42,6";"1,9";"45,8";"1,8";"1,987";3;
2014;21;ARQUITETURA E URBANISMO;4030;CENTRO UNIVERSITÁRIO FLUMINENSE;3301009;CAMPOS DO GOYTACAZES;RJ;16;15;"48,1";"1,1";"32,7";"0,2";"36,6";0;"0,395";1;
2014;21;ARQUITETURA E URBANISMO;5439;FACULDADES INTEGRADAS DA UNIÃO EDUCACIONAL DO PLANALTO CENTRAL - FACIPLAC;5300108;BRASILIA;DF;23;22;"53,7";"1,9";"41,6";"1,7";"44,6";"1,6";"1,789";2;
2014;21;ARQUITETURA E URBANISMO;15121;UNIVERSIDADE FEDERAL DA FRONTEIRA SUL;4307005;ERECHIM;RS;9;9;"73,4";"4,7";55;"4,2";"59,6";"4,5";"4,279";5;
2014;21;ARQUITETURA E URBANISMO;15452;Faculdade Presidente Antônio Carlos de Bom Despacho;3107406;BOM DESPACHO;MG;38;37;"54,3";2;"43,5";"2,1";"46,2";"1,9";"2,067";3;
2014;72;TECNOLOGIA EM ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;8;UNIVERSIDADE FEDERAL DE VIÇOSA;3126000;FLORESTAL;MG;15;13;"50,5";"1,5";"31,9";"1,7";"36,5";"1,8";"1,69";2;
2014;72;TECNOLOGIA EM ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;12;UNIVERSIDADE FEDERAL DO RIO GRANDE;4315602;RIO GRANDE;RS;24;19;"61,7";"3,2";"46,4";"3,6";"50,3";"3,6";"3,53";4;
2014;72;TECNOLOGIA EM ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;13;UNIVERSIDADE DE CAXIAS DO SUL;4304408;CANELA;RS;6;6;"70,5";"4,5";55;"4,8";"58,9";"4,7";"4,695";5;
2014;72;TECNOLOGIA EM ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;14;UNIVERSIDADE DO VALE DO RIO DOS SINOS;4314902;PORTO ALEGRE;RS;9;5;"54,7";"2,1";"47,8";"3,8";"49,5";"3,5";"3,396";4;
2014;72;TECNOLOGIA EM ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;14;UNIVERSIDADE DO VALE DO RIO DOS SINOS;4318705;SAO LEOPOLDO;RS;96;75;64;"3,5";"51,9";"4,4";55;"4,2";"4,151";5;
2014;72;TECNOLOGIA EM ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;18;UNIVERSIDADE CATÓLICA DE PELOTAS;4314407;PELOTAS;RS;15;12;"43,6";"0,5";"29,6";"1,4";"33,1";"1,4";"1,203";2;
2014;72;TECNOLOGIA EM ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;20;UNIVERSIDADE DE PASSO FUNDO;4304903;CASCA;RS;33;28;"55,3";"2,2";"33,2";"1,9";"38,8";"2,1";"1,999";3;
2014;72;TECNOLOGIA EM ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;20;UNIVERSIDADE DE PASSO FUNDO;4314100;PASSO FUNDO;RS;32;23;"47,3";1;"31,8";"1,7";"35,7";"1,7";"1,565";2;
2014;72;TECNOLOGIA EM ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;32;UNIVERSIDADE ESTADUAL DE CIÊNCIAS DA SAÚDE DE ALAGOAS - UNCISAL;2704302;MACEIO;AL;38;27;"51,3";"1,6";"26,3";1;"32,6";"1,3";"1,172";2;
2014;72;TECNOLOGIA EM ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;33;FACULDADE DE TECNOLOGIA DE SOROCABA;3552205;SOROCABA;SP;112;105;"62,4";"3,3";"47,3";"3,8";"51,1";"3,7";"3,64";4;
2014;72;TECNOLOGIA EM ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;34;FACULDADE DE TECNOLOGIA DE SÃO PAULO;3550308;SAO PAULO;SP;293;246;"62,9";"3,4";"47,1";"3,7";"51,1";"3,7";"3,638";4;
2014;72;TECNOLOGIA EM ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;35;FACULDADE DE TECNOLOGIA DE AMERICANA;3501608;AMERICANA;SP;87;69;"56,9";"2,5";36;"2,3";"41,2";"2,4";"2,331";3;
2014;72;TECNOLOGIA EM ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;36;FACULDADE DE TECNOLOGIA RUBENS LARA;3548500;SANTOS;SP;159;138;"60,5";3;"38,5";"2,6";44;"2,8";"2,705";3;
2014;72;TECNOLOGIA EM ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;43;FUNDAÇÃO UNIVERSIDADE DO ESTADO DE SANTA CATARINA;4209102;JOINVILLE;SC;38;38;60;"2,9";"46,2";"3,6";"49,7";"3,5";"3,444";4;
2014;72;TECNOLOGIA EM ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;54;UNIVERSIDADE ESTADUAL DE CAMPINAS;3526902;LIMEIRA;SP;72;63;"58,7";"2,7";"45,9";"3,6";"49,1";"3,5";"3,362";4;
2014;72;TECNOLOGIA EM ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;82;UNIVERSIDADE DO OESTE DE SANTA CATARINA;4219507;XANXERE;SC;22;20;"53,5";2;"32,5";"1,8";"37,7";2;"1,857";2;
2014;72;TECNOLOGIA EM ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;135;CENTRO UNIVERSITÁRIO CLARETIANO;3505906;BATATAIS;SP;227;163;"55,8";"2,3";"33,1";"1,9";"38,8";"2,1";"2,009";3;
2014;72;TECNOLOGIA EM ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;138;CENTRO UNIVERSITÁRIO BARÃO DE MAUÁ;3543402;RIBEIRAO PRETO;SP;19;16;"59,7";"2,9";"36,2";"2,3";"42,1";"2,6";"2,451";3;
2014;72;TECNOLOGIA EM ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;159;FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE CARUARU;2604106;CARUARU;PE;32;28;"44,2";"0,6";"35,8";"2,3";"37,9";2;"1,839";2;
2014;72;TECNOLOGIA EM ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;163;UNIVERSIDADE ESTÁCIO DE SÁ;3303302;NITEROI;RJ;25;20;"51,3";"1,6";"31,2";"1,6";"36,2";"1,8";"1,647";2;
2014;72;TECNOLOGIA EM ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;163;UNIVERSIDADE ESTÁCIO DE SÁ;3303401;NOVA FRIBURGO;RJ;9;8;"65,5";"3,8";53;"4,5";"56,1";"4,4";"4,304";5;
2014;72;TECNOLOGIA EM ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;163;UNIVERSIDADE ESTÁCIO DE SÁ;3304557;RIO DE JANEIRO;RJ;406;324;"60,4";3;"37,1";"2,4";43;"2,7";"2,57";3;
2014;72;TECNOLOGIA EM ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;167;UNIVERSIDADE METODISTA DE SÃO PAULO;3548708;SAO BERNARDO DO CAMPO;SP;45;32;"58,1";"2,7";"34,4";"2,1";"40,3";"2,3";"2,215";3;
2014;72;TECNOLOGIA EM ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;206;CENTRO UNIVERSITÁRIO ÍTALO-BRASILEIRO;3550308;SAO PAULO;SP;187;135;"49,1";"1,3";"24,2";"0,7";"30,5";"1,1";"0,888";1;
2014;72;TECNOLOGIA EM ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;207;CENTRO UNIVERSITÁRIO MOURA LACERDA;3543402;RIBEIRAO PRETO;SP;15;15;"44,7";"0,7";"24,5";"0,8";"29,6";"0,9";"0,754";1;
2014;72;TECNOLOGIA EM ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;221;UNIVERSIDADE CRUZEIRO DO SUL;3550308;SAO PAULO;SP;94;80;"51,4";"1,7";"31,8";"1,7";"36,7";"1,9";"1,711";2;
2014;72;TECNOLOGIA EM ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;242;CENTRO UNIVERSITÁRIO ANHANGUERA;3547809;SANTO ANDRE;SP;7;5;"45,3";"0,8";"31,9";"1,7";"35,3";"1,7";"1,5";2;
2014;72;TECNOLOGIA EM ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;244;CENTRO UNIVERSITÁRIO FIEO;3534401;OSASCO;SP;212;159;"48,5";"1,2";28;"1,2";"33,2";"1,4";"1,24";2;
2014;72;TECNOLOGIA EM ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;254;CENTRO UNIVERSITÁRIO CAPITAL;3550308;SAO PAULO;SP;3;3;"29,6";0;"21,3";"0,4";"23,4";"0,1";"0,27";1;
